target_id,target_chembl_id,uniprot_id,assay_variant_mutation,molecule_chembl_id,all_molecule_chembl_ids,parent_molecule_chembl_id,molecule_pref_name,canonical_smiles,inchikey,activity_type,best_value_nm,median_value_nm,max_pchembl_value,measurement_count,assay_chembl_ids,document_chembl_ids,molecular_weight,clogp,tpsa,hbd,hba,rotatable_bonds,qed,source,source_url,retrieved_at
EGFR,CHEMBL203,P00533,G719C,CHEMBL554,CHEMBL554,CHEMBL554,LAPATINIB,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,BCFGMOOMADDAQU-UHFFFAOYSA-N,Kd,0.9,0.92,9.05,3,CHEMBL1061068;CHEMBL5479096;CHEMBL5479116,CHEMBL1150977;CHEMBL5465560,581.069,6.139,106.35,2,8,11,0.1795,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL554,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL939,CHEMBL939,CHEMBL939,GEFITINIB,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,XGALLCVXEZPNRQ-UHFFFAOYSA-N,Kd,2.0,2.0,8.7,1,CHEMBL1061068,CHEMBL1150977,446.91,4.276,68.74,1,7,8,0.5179,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL939,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL4457447,CHEMBL4457447,CHEMBL4457447,,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)CC1CCSS1,QCVAULIYZATFDX-UHFFFAOYSA-N,Kd,5.7,5.7,8.24,1,CHEMBL4388545,CHEMBL4387720,609.148,8.103,96.27,2,8,10,0.1743,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4457447,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL24828,CHEMBL24828,CHEMBL24828,VANDETANIB,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,UHTHHESEBZOYNR-UHFFFAOYSA-N,Kd,9.6,9.6,8.02,1,CHEMBL1061068,CHEMBL1150977,475.362,4.426,62.74,1,5,5,0.5936,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL24828,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL483321,CHEMBL483321,CHEMBL483321,CP-724714,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,LLVZBTWPGQVVLW-SNAWJCMRSA-N,Kd,10.0,10.0,8.0,1,CHEMBL1061068,CHEMBL1150977,469.545,4.953,98.26,2,7,9,0.3577,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL483321,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL288441,CHEMBL288441,CHEMBL288441,BOSUTINIB,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,UBPYILGKFZZVDX-UHFFFAOYSA-N,Kd,98.0,98.0,7.01,1,CHEMBL1908695,CHEMBL1908390,530.456,5.19,82.88,1,8,9,0.3788,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL288441,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL1230609,CHEMBL1230609,CHEMBL1230609,FORETINIB,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,CXQHYVUVSFXTMY-UHFFFAOYSA-N,Kd,120.0,120.0,6.92,1,CHEMBL1908695,CHEMBL1908390,632.664,5.772,111.25,2,8,12,0.1496,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1230609,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL215152,CHEMBL215152,CHEMBL215152,DEFOSBARASERTIB,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,QYZOGCMHVIGURT-UHFFFAOYSA-N,Kd,120.0,120.0,6.92,1,CHEMBL1061068,CHEMBL1150977,507.57,3.5,128.29,4,8,13,0.2025,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL215152,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL491473,CHEMBL491473,CHEMBL491473,CEDIRANIB,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,XXJWYDDUDKYVKI-UHFFFAOYSA-N,Kd,150.0,150.0,6.82,1,CHEMBL1908695,CHEMBL1908390,450.514,5.224,72.5,1,6,8,0.371,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL491473,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL5416410,CHEMBL5416410,CHEMBL1421,DASATINIB,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Kd,170.0,170.0,6.77,1,CHEMBL1061068,CHEMBL1150977,488.017,3.314,106.51,3,9,7,0.4657,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5416410,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL124660,CHEMBL124660,CHEMBL124660,TANDUTINIB,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,UXXQOJXBIDBUAC-UHFFFAOYSA-N,Kd,210.0,210.0,6.68,1,CHEMBL1061068,CHEMBL1150977,562.715,5.035,92.29,1,8,10,0.3441,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL124660,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL574738,CHEMBL574738,CHEMBL574738,AST-487,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,ODPGGGTTYSGTGO-UHFFFAOYSA-N,Kd,220.0,220.0,6.66,1,CHEMBL1061068,CHEMBL1150977,529.567,5.111,94.65,3,7,8,0.3733,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL574738,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL386051,CHEMBL386051,CHEMBL386051,,CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,VAARYSWULJUGST-UHFFFAOYSA-N,Kd,530.0,530.0,6.28,1,CHEMBL1908695,CHEMBL1908390,443.359,5.768,59.81,1,5,4,0.4062,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL386051,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL428690,CHEMBL428690,CHEMBL428690,ALVOCIDIB,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,BIIVYFLTOXDAOV-YVEFUNNKSA-N,Kd,520.0,520.0,6.28,1,CHEMBL1908695,CHEMBL1908390,401.846,3.305,94.14,3,6,2,0.6096,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL428690,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL513909,CHEMBL513909,CHEMBL513909,BI-2536,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,XQVVPGYIWAGRNI-JOCHJYFZSA-N,Kd,630.0,630.0,6.2,1,CHEMBL1908695,CHEMBL1908390,521.666,3.557,102.93,2,8,7,0.5703,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL513909,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL10,CHEMBL10,CHEMBL10,SB-203580,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CDMGBJANTYXAIV-UHFFFAOYSA-N,Kd,710.0,710.0,6.15,1,CHEMBL1061068,CHEMBL1150977,377.444,4.682,64.63,1,3,4,0.5252,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL10,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL1240703,CHEMBL1240703,CHEMBL1240703,CGP-52421,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,ZZSBPGIGIUFJRA-AKIDMACVSA-N,Kd,810.0,810.0,6.09,1,CHEMBL1244803,CHEMBL1240346,586.648,5.398,97.96,2,5,3,0.2896,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1240703,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719C,CHEMBL278041,CHEMBL278041,CHEMBL278041,SB-202190,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,QHKYPYXTTXKZST-UHFFFAOYSA-N,Kd,910.0,910.0,6.04,1,CHEMBL1061068,CHEMBL1150977,331.35,4.65,61.8,2,3,3,0.5742,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL278041,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL1173655,CHEMBL1173655,CHEMBL1173655,AFATINIB,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,ULXXDDBFHOBEHA-CWDCEQMOSA-N,Kd,0.19,0.19,9.72,1,CHEMBL1908696,CHEMBL1908390,485.947,4.39,88.61,2,7,8,0.4573,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1173655,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL31965,CHEMBL31965,CHEMBL31965,CANERTINIB,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,OMZCMEYTWSXEPZ-UHFFFAOYSA-N,Kd,0.19,0.19,9.72,1,CHEMBL1060190,CHEMBL1150977,485.947,4.392,88.61,2,7,9,0.343,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL31965,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL607707,CHEMBL607707,CHEMBL607707,PELITINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,WVUNYSQLFKLYNI-AATRIKPKSA-N,Kd,0.42,0.42,9.38,1,CHEMBL1060190,CHEMBL1150977,467.932,5.098,90.28,2,6,8,0.4479,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL607707,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL2178352,CHEMBL2178352,CHEMBL2178352,,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,QPOURHROVVCOHC-UHFFFAOYSA-N,Kd,0.5,0.5,9.3,1,CHEMBL2183187,CHEMBL2177100,468.609,5.18,74.14,2,7,6,0.4038,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2178352,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL553,CHEMBL553,CHEMBL553,ERLOTINIB,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,AAKJLRGGTJKAMG-UHFFFAOYSA-N,Kd,0.52,0.52,9.28,1,CHEMBL1060190,CHEMBL1150977,393.443,3.405,74.73,1,7,10,0.4179,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL553,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL180022,CHEMBL180022,CHEMBL180022,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,JWNPDZNEKVCWMY-VQHVLOKHSA-N,Kd,0.91,0.91,9.04,1,CHEMBL1908696,CHEMBL1908390,557.054,5.932,112.4,2,8,11,0.2185,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL180022,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL939,CHEMBL939,CHEMBL939,GEFITINIB,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,XGALLCVXEZPNRQ-UHFFFAOYSA-N,Kd,1.1,1.1,8.96,1,CHEMBL1060190,CHEMBL1150977,446.91,4.276,68.74,1,7,8,0.5179,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL939,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL554,CHEMBL554,CHEMBL554,LAPATINIB,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,BCFGMOOMADDAQU-UHFFFAOYSA-N,Kd,2.1,2.1,8.68,3,CHEMBL1060190;CHEMBL5479097;CHEMBL5479118,CHEMBL1150977;CHEMBL5465560,581.069,6.139,106.35,2,8,11,0.1795,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL554,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL24828,CHEMBL24828,CHEMBL24828,VANDETANIB,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,UHTHHESEBZOYNR-UHFFFAOYSA-N,Kd,5.9,5.9,8.23,1,CHEMBL1060190,CHEMBL1150977,475.362,4.426,62.74,1,5,5,0.5936,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL24828,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL4457447,CHEMBL4457447,CHEMBL4457447,,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)CC1CCSS1,QCVAULIYZATFDX-UHFFFAOYSA-N,Kd,14.0,14.0,7.85,1,CHEMBL4388546,CHEMBL4387720,609.148,8.103,96.27,2,8,10,0.1743,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4457447,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL483321,CHEMBL483321,CHEMBL483321,CP-724714,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,LLVZBTWPGQVVLW-SNAWJCMRSA-N,Kd,17.0,17.0,7.77,1,CHEMBL1060190,CHEMBL1150977,469.545,4.953,98.26,2,7,9,0.3577,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL483321,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL288441,CHEMBL288441,CHEMBL288441,BOSUTINIB,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,UBPYILGKFZZVDX-UHFFFAOYSA-N,Kd,26.0,26.0,7.58,1,CHEMBL1908696,CHEMBL1908390,530.456,5.19,82.88,1,8,9,0.3788,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL288441,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL5416410,CHEMBL5416410,CHEMBL1421,DASATINIB,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Kd,79.0,79.0,7.1,1,CHEMBL1060190,CHEMBL1150977,488.017,3.314,106.51,3,9,7,0.4657,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5416410,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL491473,CHEMBL491473,CHEMBL491473,CEDIRANIB,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,XXJWYDDUDKYVKI-UHFFFAOYSA-N,Kd,84.0,84.0,7.08,1,CHEMBL1908696,CHEMBL1908390,450.514,5.224,72.5,1,6,8,0.371,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL491473,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL215152,CHEMBL215152,CHEMBL215152,DEFOSBARASERTIB,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,QYZOGCMHVIGURT-UHFFFAOYSA-N,Kd,170.0,170.0,6.77,1,CHEMBL1060190,CHEMBL1150977,507.57,3.5,128.29,4,8,13,0.2025,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL215152,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL124660,CHEMBL124660,CHEMBL124660,TANDUTINIB,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,UXXQOJXBIDBUAC-UHFFFAOYSA-N,Kd,230.0,230.0,6.64,1,CHEMBL1060190,CHEMBL1150977,562.715,5.035,92.29,1,8,10,0.3441,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL124660,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL1230609,CHEMBL1230609,CHEMBL1230609,FORETINIB,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,CXQHYVUVSFXTMY-UHFFFAOYSA-N,Kd,370.0,370.0,6.43,1,CHEMBL1908696,CHEMBL1908390,632.664,5.772,111.25,2,8,12,0.1496,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1230609,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL574738,CHEMBL574738,CHEMBL574738,AST-487,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,ODPGGGTTYSGTGO-UHFFFAOYSA-N,Kd,520.0,520.0,6.28,1,CHEMBL1060190,CHEMBL1150977,529.567,5.111,94.65,3,7,8,0.3733,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL574738,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL386051,CHEMBL386051,CHEMBL386051,,CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,VAARYSWULJUGST-UHFFFAOYSA-N,Kd,630.0,630.0,6.2,1,CHEMBL1908696,CHEMBL1908390,443.359,5.768,59.81,1,5,4,0.4062,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL386051,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,G719S,CHEMBL572881,CHEMBL572881,CHEMBL572881,MOTESANIB,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,RAHBGWKEPAQNFF-UHFFFAOYSA-N,Kd,1000.0,1000.0,6.0,1,CHEMBL1908696,CHEMBL1908390,373.46,4.044,78.94,3,5,5,0.6289,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL572881,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,L858R,CHEMBL4650319,CHEMBL4650319,CHEMBL4650319,MOBOCERTINIB,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,AZSRSNUQCUDCGG-UHFFFAOYSA-N,IC50,0.01,0.01,11.0,1,CHEMBL5260456,CHEMBL5257147,585.709,5.075,113.85,2,9,12,0.1737,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650319,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,L858R,CHEMBL180022,CHEMBL180022,CHEMBL180022,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,JWNPDZNEKVCWMY-VQHVLOKHSA-N,IC50,0.02,0.71,10.7,2,CHEMBL4388527;CHEMBL4670930,CHEMBL4387720;CHEMBL4665812,557.054,5.932,112.4,2,8,11,0.2185,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL180022,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,L858R,CHEMBL3353410,CHEMBL3353410,CHEMBL3353410,OSIMERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,DUYJMQONPNNFPI-UHFFFAOYSA-N,IC50,0.05,1.25,10.3,10,CHEMBL3790970;CHEMBL3860369;CHEMBL4013155;CHEMBL4041413;CHEMBL4124414;CHEMBL4388527;CHEMBL4670930;CHEMBL4721175;CHEMBL5155237;CHEMBL5260456,CHEMBL3785081;CHEMBL3860038;CHEMBL4011631;CHEMBL4038351;CHEMBL4118234;CHEMBL4387720;CHEMBL4665812;CHEMBL4715818;CHEMBL5154643;CHEMBL5257147,499.619,4.51,87.55,2,7,10,0.3105,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3353410,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,L858R,CHEMBL5282641,CHEMBL5282641,CHEMBL5282641,,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,NAUMQOWVCNOPGB-INIZCTEOSA-N,IC50,0.053,0.053,10.28,1,CHEMBL5255142,CHEMBL5252585,547.414,5.543,85.81,1,7,7,0.3071,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5282641,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,L858R,CHEMBL1173655,CHEMBL1173655;CHEMBL2105712,CHEMBL1173655,AFATINIB,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,ULXXDDBFHOBEHA-CWDCEQMOSA-N,IC50,0.061,0.4,10.21,7,CHEMBL4388527;CHEMBL5214831;CHEMBL5255142;CHEMBL5264736;CHEMBL5647778;CHEMBL5647849;CHEMBL6179680,CHEMBL4387720;CHEMBL5212743;CHEMBL5252585;CHEMBL5260843;CHEMBL5647683;CHEMBL6177958,485.947,4.39,88.61,2,7,8,0.4573,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1173655,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,L858R,CHEMBL31965,CHEMBL31965,CHEMBL31965,CANERTINIB,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,OMZCMEYTWSXEPZ-UHFFFAOYSA-N,IC50,0.1,0.7,10.0,4,CHEMBL4388527;CHEMBL4721175;CHEMBL5647778;CHEMBL5647849,CHEMBL4387720;CHEMBL4715818;CHEMBL5647683,485.947,4.392,88.61,2,7,9,0.343,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL31965,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,L858R,CHEMBL4756368,CHEMBL4756368,CHEMBL4756368,,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)ccc1OCCO,ZVCRDGKVDBJYMB-UHFFFAOYSA-N,IC50,0.1,0.1,10.0,1,CHEMBL4670930,CHEMBL4665812,545.603,5.262,129.98,4,7,10,0.1728,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4756368,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,L858R,CHEMBL4757145,CHEMBL4757145,CHEMBL4757145,,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)ccc1OCCN(C)C,FFMBLUIQUJAMEE-UHFFFAOYSA-N,IC50,0.1,0.1,10.0,1,CHEMBL4670930,CHEMBL4665812,584.08,6.061,117.29,3,8,12,0.1517,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4757145,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,L858R,CHEMBL4787483,CHEMBL4787483,CHEMBL4787483,,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)c1,GOAJIFLFYKGQGD-UHFFFAOYSA-N,IC50,0.1,0.1,10.0,1,CHEMBL4670930,CHEMBL4665812,496.958,6.12,104.82,3,6,8,0.2234,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4787483,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,L858R,CHEMBL553,CHEMBL1079742;CHEMBL553,CHEMBL553,ERLOTINIB,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,AAKJLRGGTJKAMG-UHFFFAOYSA-N,IC50,0.1,10.0,10.0,7,CHEMBL1105217;CHEMBL3266280;CHEMBL3857083;CHEMBL5512964;CHEMBL5626876;CHEMBL5647849;CHEMBL5705258,CHEMBL1156950;CHEMBL3259680;CHEMBL3856204;CHEMBL5512602;CHEMBL5625196;CHEMBL5647683;CHEMBL5696443,393.443,3.405,74.73,1,7,10,0.4179,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL553,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,L858R,CHEMBL5288888,CHEMBL5288888,CHEMBL5288888,,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,WAYSVGLDKMEZLH-KRWDZBQOSA-N,IC50,0.112,0.112,9.95,1,CHEMBL5255142,CHEMBL5252585,512.969,4.889,85.81,1,7,7,0.451,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5288888,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,L858R,CHEMBL3545154,CHEMBL3545154,CHEMBL3545154,POZIOTINIB,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,LPFWVDIFUFFKJU-UHFFFAOYSA-N,IC50,0.151,0.151,9.82,1,CHEMBL5255142,CHEMBL5252585,491.35,5.384,76.58,1,6,6,0.3686,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3545154,2026-07-09T09:02:48.984719+00:00
